k,method,activity,support,metric,users,mean,users_total,users_valid,observations_total,observations_valid,movies_total,movies_valid,comparable_pairs_total,comparable_pairs_valid,reference_pairs_total,reference_pairs_valid,status
1,BASE__FM,1_9,1_9,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,BASE__FM,1_9,10_49,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,BASE__FM,1_9,10_49,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,BASE__FM,1_9,10_49,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,BASE__FM,1_9,10_49,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,BASE__FM,1_9,50_PLUS,mse,1,0.7388426687474556,1,1,21,21,21,21,140,140,210,210,DESCRIPTIVE_SMALL_N
1,BASE__FM,1_9,50_PLUS,pa,1,0.6142857142857143,1,1,21,21,21,21,140,140,210,210,DESCRIPTIVE_SMALL_N
1,BASE__FM,1_9,50_PLUS,als_mae,1,0.5012309578394655,1,1,21,21,21,21,140,140,210,210,DESCRIPTIVE_SMALL_N
1,BASE__FM,1_9,50_PLUS,als_order,1,0.7,1,1,21,21,21,21,140,140,210,210,DESCRIPTIVE_SMALL_N
1,BASE__FM,10_29,1_9,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,BASE__FM,10_29,1_9,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,BASE__FM,10_29,1_9,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,BASE__FM,10_29,1_9,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,BASE__FM,10_29,10_49,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,BASE__FM,10_29,10_49,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,BASE__FM,10_29,10_49,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,BASE__FM,10_29,10_49,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,BASE__FM,10_29,50_PLUS,mse,2,0.5883091656279393,2,2,4,4,3,3,3,3,3,3,DESCRIPTIVE_SMALL_N
1,BASE__FM,10_29,50_PLUS,pa,1,0.6666666666666666,2,1,4,3,3,3,3,3,3,3,DESCRIPTIVE_SMALL_N
1,BASE__FM,10_29,50_PLUS,als_mae,2,0.4379792531859442,2,2,4,4,3,3,3,3,3,3,DESCRIPTIVE_SMALL_N
1,BASE__FM,10_29,50_PLUS,als_order,1,0.3333333333333333,2,1,4,3,3,3,3,3,3,3,DESCRIPTIVE_SMALL_N
1,BASE__FM,30_99,1_9,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,BASE__FM,30_99,1_9,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,BASE__FM,30_99,1_9,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,BASE__FM,30_99,1_9,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,BASE__FM,30_99,10_49,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,BASE__FM,30_99,10_49,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,BASE__FM,30_99,10_49,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,BASE__FM,30_99,10_49,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,BASE__FM,30_99,50_PLUS,mse,18,0.9547391614645796,18,18,55,55,45,45,122,122,150,150,DESCRIPTIVE_SMALL_N
1,BASE__FM,30_99,50_PLUS,pa,10,0.7611411411411411,18,10,55,47,45,42,122,122,150,150,DESCRIPTIVE_SMALL_N
1,BASE__FM,30_99,50_PLUS,als_mae,18,0.7100371930506412,18,18,55,55,45,45,122,122,150,150,DESCRIPTIVE_SMALL_N
1,BASE__FM,30_99,50_PLUS,als_order,10,0.6062087912087912,18,10,55,47,45,42,122,122,150,150,DESCRIPTIVE_SMALL_N
1,BASE__FM,100_299,1_9,mse,5,1.0109348279663726,5,5,6,6,6,6,0,0,1,1,DESCRIPTIVE_SMALL_N
1,BASE__FM,100_299,1_9,pa,0,,5,0,6,0,6,0,0,0,1,0,NO_DATA
1,BASE__FM,100_299,1_9,als_mae,5,0.8177711466301494,5,5,6,6,6,6,0,0,1,1,DESCRIPTIVE_SMALL_N
1,BASE__FM,100_299,1_9,als_order,1,0.0,5,1,6,2,6,2,0,0,1,1,DESCRIPTIVE_SMALL_N
1,BASE__FM,100_299,10_49,mse,6,0.49164507820040226,6,6,6,6,6,6,0,0,0,0,DESCRIPTIVE_SMALL_N
1,BASE__FM,100_299,10_49,pa,0,,6,0,6,0,6,0,0,0,0,0,NO_DATA
1,BASE__FM,100_299,10_49,als_mae,6,0.8504683530411628,6,6,6,6,6,6,0,0,0,0,DESCRIPTIVE_SMALL_N
1,BASE__FM,100_299,10_49,als_order,0,,6,0,6,0,6,0,0,0,0,0,NO_DATA
1,BASE__FM,100_299,50_PLUS,mse,24,0.661446460624494,24,24,73,73,64,64,266,266,342,342,DESCRIPTIVE_SMALL_N
1,BASE__FM,100_299,50_PLUS,pa,10,0.5129850746268656,24,10,73,57,64,51,266,266,342,340,DESCRIPTIVE_SMALL_N
1,BASE__FM,100_299,50_PLUS,als_mae,24,0.6649869439488186,24,24,73,73,64,64,266,266,342,342,DESCRIPTIVE_SMALL_N
1,BASE__FM,100_299,50_PLUS,als_order,12,0.5474142873523679,24,12,73,61,64,55,266,266,342,342,DESCRIPTIVE_SMALL_N
1,BASE__FM,300_PLUS,1_9,mse,25,0.955734734511196,25,25,55,55,49,49,125,125,153,153,DESCRIPTIVE_SMALL_N
1,BASE__FM,300_PLUS,1_9,pa,8,0.2925595238095238,25,8,55,38,49,37,125,125,153,153,DESCRIPTIVE_SMALL_N
1,BASE__FM,300_PLUS,1_9,als_mae,25,1.2275769329769903,25,25,55,55,49,49,125,125,153,153,DESCRIPTIVE_SMALL_N
1,BASE__FM,300_PLUS,1_9,als_order,8,0.5710724460724461,25,8,55,38,49,37,125,125,153,153,DESCRIPTIVE_SMALL_N
1,BASE__FM,300_PLUS,10_49,mse,29,1.024010591957574,29,29,46,46,37,37,23,23,30,30,DESCRIPTIVE_SMALL_N
1,BASE__FM,300_PLUS,10_49,pa,7,0.5714285714285714,29,7,46,22,37,20,23,23,30,28,DESCRIPTIVE_SMALL_N
1,BASE__FM,300_PLUS,10_49,als_mae,29,0.953721886496152,29,29,46,46,37,37,23,23,30,30,DESCRIPTIVE_SMALL_N
1,BASE__FM,300_PLUS,10_49,als_order,9,0.49259259259259264,29,9,46,26,37,24,23,23,30,30,DESCRIPTIVE_SMALL_N
1,BASE__FM,300_PLUS,50_PLUS,mse,65,0.806600547329239,65,65,216,216,159,159,442,442,599,599,DESCRIPTIVE
1,BASE__FM,300_PLUS,50_PLUS,pa,33,0.58547480037944,65,33,216,174,159,140,442,442,599,585,DESCRIPTIVE
1,BASE__FM,300_PLUS,50_PLUS,als_mae,65,0.8446916397001502,65,65,216,216,159,159,442,442,599,599,DESCRIPTIVE
1,BASE__FM,300_PLUS,50_PLUS,als_order,40,0.5843488455988456,65,40,216,191,159,150,442,442,599,599,DESCRIPTIVE
1,SUPPORT__RIDGE,0,1_9,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__RIDGE,0,1_9,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__RIDGE,0,1_9,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__RIDGE,0,1_9,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__RIDGE,0,10_49,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__RIDGE,0,10_49,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__RIDGE,0,10_49,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__RIDGE,0,10_49,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__RIDGE,0,50_PLUS,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__RIDGE,0,50_PLUS,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__RIDGE,0,50_PLUS,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__RIDGE,0,50_PLUS,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__RIDGE,1_9,1_9,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__RIDGE,1_9,1_9,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__RIDGE,1_9,1_9,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__RIDGE,1_9,1_9,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__RIDGE,1_9,10_49,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__RIDGE,1_9,10_49,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__RIDGE,1_9,10_49,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__RIDGE,1_9,10_49,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__RIDGE,1_9,50_PLUS,mse,1,0.7937830884551768,1,1,21,21,21,21,140,140,210,210,DESCRIPTIVE_SMALL_N
1,SUPPORT__RIDGE,1_9,50_PLUS,pa,1,0.6142857142857143,1,1,21,21,21,21,140,140,210,210,DESCRIPTIVE_SMALL_N
1,SUPPORT__RIDGE,1_9,50_PLUS,als_mae,1,0.3971552432645155,1,1,21,21,21,21,140,140,210,210,DESCRIPTIVE_SMALL_N
1,SUPPORT__RIDGE,1_9,50_PLUS,als_order,1,0.7,1,1,21,21,21,21,140,140,210,210,DESCRIPTIVE_SMALL_N
1,SUPPORT__RIDGE,10_29,1_9,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__RIDGE,10_29,1_9,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__RIDGE,10_29,1_9,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__RIDGE,10_29,1_9,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__RIDGE,10_29,10_49,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__RIDGE,10_29,10_49,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__RIDGE,10_29,10_49,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__RIDGE,10_29,10_49,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__RIDGE,10_29,50_PLUS,mse,2,0.5193236900037266,2,2,4,4,3,3,3,3,3,3,DESCRIPTIVE_SMALL_N
1,SUPPORT__RIDGE,10_29,50_PLUS,pa,1,1.0,2,1,4,3,3,3,3,3,3,3,DESCRIPTIVE_SMALL_N
1,SUPPORT__RIDGE,10_29,50_PLUS,als_mae,2,0.46678897482812853,2,2,4,4,3,3,3,3,3,3,DESCRIPTIVE_SMALL_N
1,SUPPORT__RIDGE,10_29,50_PLUS,als_order,1,0.0,2,1,4,3,3,3,3,3,3,3,DESCRIPTIVE_SMALL_N
1,SUPPORT__RIDGE,30_99,1_9,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__RIDGE,30_99,1_9,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__RIDGE,30_99,1_9,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__RIDGE,30_99,1_9,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__RIDGE,30_99,10_49,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__RIDGE,30_99,10_49,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__RIDGE,30_99,10_49,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__RIDGE,30_99,10_49,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__RIDGE,30_99,50_PLUS,mse,18,1.0741424446128558,18,18,55,55,45,45,122,122,150,150,DESCRIPTIVE_SMALL_N
1,SUPPORT__RIDGE,30_99,50_PLUS,pa,10,0.7597897897897898,18,10,55,47,45,42,122,122,150,150,DESCRIPTIVE_SMALL_N
1,SUPPORT__RIDGE,30_99,50_PLUS,als_mae,18,0.7112738881877476,18,18,55,55,45,45,122,122,150,150,DESCRIPTIVE_SMALL_N
1,SUPPORT__RIDGE,30_99,50_PLUS,als_order,10,0.6034615384615385,18,10,55,47,45,42,122,122,150,150,DESCRIPTIVE_SMALL_N
1,SUPPORT__RIDGE,100_299,1_9,mse,5,0.9488906015515438,5,5,6,6,6,6,0,0,1,1,DESCRIPTIVE_SMALL_N
1,SUPPORT__RIDGE,100_299,1_9,pa,0,,5,0,6,0,6,0,0,0,1,0,NO_DATA
1,SUPPORT__RIDGE,100_299,1_9,als_mae,5,0.7220130811328251,5,5,6,6,6,6,0,0,1,1,DESCRIPTIVE_SMALL_N
1,SUPPORT__RIDGE,100_299,1_9,als_order,1,0.0,5,1,6,2,6,2,0,0,1,1,DESCRIPTIVE_SMALL_N
1,SUPPORT__RIDGE,100_299,10_49,mse,6,0.48366109146286457,6,6,6,6,6,6,0,0,0,0,DESCRIPTIVE_SMALL_N
1,SUPPORT__RIDGE,100_299,10_49,pa,0,,6,0,6,0,6,0,0,0,0,0,NO_DATA
1,SUPPORT__RIDGE,100_299,10_49,als_mae,6,0.7316683610491058,6,6,6,6,6,6,0,0,0,0,DESCRIPTIVE_SMALL_N
1,SUPPORT__RIDGE,100_299,10_49,als_order,0,,6,0,6,0,6,0,0,0,0,0,NO_DATA
1,SUPPORT__RIDGE,100_299,50_PLUS,mse,24,0.7376727297774218,24,24,73,73,64,64,266,266,342,342,DESCRIPTIVE_SMALL_N
1,SUPPORT__RIDGE,100_299,50_PLUS,pa,10,0.5118905472636816,24,10,73,57,64,51,266,266,342,340,DESCRIPTIVE_SMALL_N
1,SUPPORT__RIDGE,100_299,50_PLUS,als_mae,24,0.6721424308137811,24,24,73,73,64,64,266,266,342,342,DESCRIPTIVE_SMALL_N
1,SUPPORT__RIDGE,100_299,50_PLUS,als_order,12,0.6884818254787296,24,12,73,61,64,55,266,266,342,342,DESCRIPTIVE_SMALL_N
1,SUPPORT__RIDGE,300_PLUS,1_9,mse,25,0.8313495591301843,25,25,55,55,49,49,125,125,153,153,DESCRIPTIVE_SMALL_N
1,SUPPORT__RIDGE,300_PLUS,1_9,pa,8,0.5084077380952381,25,8,55,38,49,37,125,125,153,153,DESCRIPTIVE_SMALL_N
1,SUPPORT__RIDGE,300_PLUS,1_9,als_mae,25,1.2417565880184211,25,25,55,55,49,49,125,125,153,153,DESCRIPTIVE_SMALL_N
1,SUPPORT__RIDGE,300_PLUS,1_9,als_order,8,0.67249185999186,25,8,55,38,49,37,125,125,153,153,DESCRIPTIVE_SMALL_N
1,SUPPORT__RIDGE,300_PLUS,10_49,mse,29,0.9880973269225902,29,29,46,46,37,37,23,23,30,30,DESCRIPTIVE_SMALL_N
1,SUPPORT__RIDGE,300_PLUS,10_49,pa,7,0.7142857142857143,29,7,46,22,37,20,23,23,30,28,DESCRIPTIVE_SMALL_N
1,SUPPORT__RIDGE,300_PLUS,10_49,als_mae,29,0.931475764284389,29,29,46,46,37,37,23,23,30,30,DESCRIPTIVE_SMALL_N
1,SUPPORT__RIDGE,300_PLUS,10_49,als_order,9,0.5962962962962963,29,9,46,26,37,24,23,23,30,30,DESCRIPTIVE_SMALL_N
1,SUPPORT__RIDGE,300_PLUS,50_PLUS,mse,65,0.8456987099681896,65,65,216,216,159,159,442,442,599,599,DESCRIPTIVE
1,SUPPORT__RIDGE,300_PLUS,50_PLUS,pa,33,0.5767736486469294,65,33,216,174,159,140,442,442,599,585,DESCRIPTIVE
1,SUPPORT__RIDGE,300_PLUS,50_PLUS,als_mae,65,0.8619716348765383,65,65,216,216,159,159,442,442,599,599,DESCRIPTIVE
1,SUPPORT__RIDGE,300_PLUS,50_PLUS,als_order,40,0.5822718253968254,65,40,216,191,159,150,442,442,599,599,DESCRIPTIVE
1,SUPPORT__GBT,0,1_9,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__GBT,0,1_9,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__GBT,0,1_9,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__GBT,0,1_9,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__GBT,0,10_49,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__GBT,0,10_49,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__GBT,0,10_49,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__GBT,0,10_49,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__GBT,0,50_PLUS,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__GBT,0,50_PLUS,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__GBT,0,50_PLUS,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__GBT,0,50_PLUS,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__GBT,1_9,1_9,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__GBT,1_9,1_9,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__GBT,1_9,1_9,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__GBT,1_9,1_9,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__GBT,1_9,10_49,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__GBT,1_9,10_49,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__GBT,1_9,10_49,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__GBT,1_9,10_49,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__GBT,1_9,50_PLUS,mse,1,0.7277347003140425,1,1,21,21,21,21,140,140,210,210,DESCRIPTIVE_SMALL_N
1,SUPPORT__GBT,1_9,50_PLUS,pa,1,0.6928571428571428,1,1,21,21,21,21,140,140,210,210,DESCRIPTIVE_SMALL_N
1,SUPPORT__GBT,1_9,50_PLUS,als_mae,1,0.4592481681632686,1,1,21,21,21,21,140,140,210,210,DESCRIPTIVE_SMALL_N
1,SUPPORT__GBT,1_9,50_PLUS,als_order,1,0.7571428571428571,1,1,21,21,21,21,140,140,210,210,DESCRIPTIVE_SMALL_N
1,SUPPORT__GBT,10_29,1_9,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__GBT,10_29,1_9,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__GBT,10_29,1_9,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__GBT,10_29,1_9,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__GBT,10_29,10_49,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__GBT,10_29,10_49,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__GBT,10_29,10_49,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__GBT,10_29,10_49,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__GBT,10_29,50_PLUS,mse,2,0.7159387083801483,2,2,4,4,3,3,3,3,3,3,DESCRIPTIVE_SMALL_N
1,SUPPORT__GBT,10_29,50_PLUS,pa,1,0.6666666666666666,2,1,4,3,3,3,3,3,3,3,DESCRIPTIVE_SMALL_N
1,SUPPORT__GBT,10_29,50_PLUS,als_mae,2,0.33951731474796376,2,2,4,4,3,3,3,3,3,3,DESCRIPTIVE_SMALL_N
1,SUPPORT__GBT,10_29,50_PLUS,als_order,1,0.3333333333333333,2,1,4,3,3,3,3,3,3,3,DESCRIPTIVE_SMALL_N
1,SUPPORT__GBT,30_99,1_9,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__GBT,30_99,1_9,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__GBT,30_99,1_9,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__GBT,30_99,1_9,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__GBT,30_99,10_49,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__GBT,30_99,10_49,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__GBT,30_99,10_49,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__GBT,30_99,10_49,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__GBT,30_99,50_PLUS,mse,18,1.0830327546567904,18,18,55,55,45,45,122,122,150,150,DESCRIPTIVE_SMALL_N
1,SUPPORT__GBT,30_99,50_PLUS,pa,10,0.5565293865293865,18,10,55,47,45,42,122,122,150,150,DESCRIPTIVE_SMALL_N
1,SUPPORT__GBT,30_99,50_PLUS,als_mae,18,0.7056149061869404,18,18,55,55,45,45,122,122,150,150,DESCRIPTIVE_SMALL_N
1,SUPPORT__GBT,30_99,50_PLUS,als_order,10,0.5608791208791208,18,10,55,47,45,42,122,122,150,150,DESCRIPTIVE_SMALL_N
1,SUPPORT__GBT,100_299,1_9,mse,5,0.9892580000455931,5,5,6,6,6,6,0,0,1,1,DESCRIPTIVE_SMALL_N
1,SUPPORT__GBT,100_299,1_9,pa,0,,5,0,6,0,6,0,0,0,1,0,NO_DATA
1,SUPPORT__GBT,100_299,1_9,als_mae,5,0.7130218030408497,5,5,6,6,6,6,0,0,1,1,DESCRIPTIVE_SMALL_N
1,SUPPORT__GBT,100_299,1_9,als_order,1,1.0,5,1,6,2,6,2,0,0,1,1,DESCRIPTIVE_SMALL_N
1,SUPPORT__GBT,100_299,10_49,mse,6,0.5087720006884994,6,6,6,6,6,6,0,0,0,0,DESCRIPTIVE_SMALL_N
1,SUPPORT__GBT,100_299,10_49,pa,0,,6,0,6,0,6,0,0,0,0,0,NO_DATA
1,SUPPORT__GBT,100_299,10_49,als_mae,6,0.7424341258092646,6,6,6,6,6,6,0,0,0,0,DESCRIPTIVE_SMALL_N
1,SUPPORT__GBT,100_299,10_49,als_order,0,,6,0,6,0,6,0,0,0,0,0,NO_DATA
1,SUPPORT__GBT,100_299,50_PLUS,mse,24,0.7414501577368059,24,24,73,73,64,64,266,266,342,342,DESCRIPTIVE_SMALL_N
1,SUPPORT__GBT,100_299,50_PLUS,pa,10,0.7015796019900498,24,10,73,57,64,51,266,266,342,340,DESCRIPTIVE_SMALL_N
1,SUPPORT__GBT,100_299,50_PLUS,als_mae,24,0.6704635925702226,24,24,73,73,64,64,266,266,342,342,DESCRIPTIVE_SMALL_N
1,SUPPORT__GBT,100_299,50_PLUS,als_order,12,0.7168902648778809,24,12,73,61,64,55,266,266,342,342,DESCRIPTIVE_SMALL_N
1,SUPPORT__GBT,300_PLUS,1_9,mse,25,0.7231957031730033,25,25,55,55,49,49,125,125,153,153,DESCRIPTIVE_SMALL_N
1,SUPPORT__GBT,300_PLUS,1_9,pa,8,0.5196428571428571,25,8,55,38,49,37,125,125,153,153,DESCRIPTIVE_SMALL_N
1,SUPPORT__GBT,300_PLUS,1_9,als_mae,25,1.3289649687063851,25,25,55,55,49,49,125,125,153,153,DESCRIPTIVE_SMALL_N
1,SUPPORT__GBT,300_PLUS,1_9,als_order,8,0.6771214896214897,25,8,55,38,49,37,125,125,153,153,DESCRIPTIVE_SMALL_N
1,SUPPORT__GBT,300_PLUS,10_49,mse,29,0.8700629792808374,29,29,46,46,37,37,23,23,30,30,DESCRIPTIVE_SMALL_N
1,SUPPORT__GBT,300_PLUS,10_49,pa,7,0.7214285714285715,29,7,46,22,37,20,23,23,30,28,DESCRIPTIVE_SMALL_N
1,SUPPORT__GBT,300_PLUS,10_49,als_mae,29,0.9356955471866021,29,29,46,46,37,37,23,23,30,30,DESCRIPTIVE_SMALL_N
1,SUPPORT__GBT,300_PLUS,10_49,als_order,9,0.5148148148148148,29,9,46,26,37,24,23,23,30,30,DESCRIPTIVE_SMALL_N
1,SUPPORT__GBT,300_PLUS,50_PLUS,mse,65,0.892910427766,65,65,216,216,159,159,442,442,599,599,DESCRIPTIVE
1,SUPPORT__GBT,300_PLUS,50_PLUS,pa,33,0.5992756927242532,65,33,216,174,159,140,442,442,599,585,DESCRIPTIVE
1,SUPPORT__GBT,300_PLUS,50_PLUS,als_mae,65,0.8900477447088945,65,65,216,216,159,159,442,442,599,599,DESCRIPTIVE
1,SUPPORT__GBT,300_PLUS,50_PLUS,als_order,40,0.5657765151515152,65,40,216,191,159,150,442,442,599,599,DESCRIPTIVE
1,SUPPORT__FM,0,1_9,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__FM,0,1_9,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__FM,0,1_9,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__FM,0,1_9,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__FM,0,10_49,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__FM,0,10_49,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__FM,0,10_49,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__FM,0,10_49,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__FM,0,50_PLUS,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__FM,0,50_PLUS,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__FM,0,50_PLUS,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__FM,0,50_PLUS,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__FM,1_9,1_9,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__FM,1_9,1_9,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__FM,1_9,1_9,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__FM,1_9,1_9,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__FM,1_9,10_49,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
1,SUPPORT__FM,1_9,10_49,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
