role,k,activity,item_support,method,users,mse,mse_users,mse_low,mse_high,mae,mae_users,mae_low,mae_high,pair_accuracy,pair_accuracy_users,pair_accuracy_low,pair_accuracy_high,direct_rate,direct_rate_users,direct_rate_low,direct_rate_high,movies,rating_pairs,round_rating_instances,status,mse_status,mae_status,pair_accuracy_status,direct_rate_status
validation,0,100_299,ALL,FM,78,1.0901225939777979,78,0.9335667676633503,1.2641832830031983,0.8377036105928968,78,0.776375080407556,0.9042179456391647,0.554452916826676,75,0.5147155410059043,0.5942550088805677,0.0,78,0.0,0.0,3074,7091,21273,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,0,100_299,ALL,ALS_FM,78,1.0901225939777979,78,0.9368774801869227,1.2668629864891279,0.8377036105928968,78,0.774888052907814,0.9074192419637496,0.554452916826676,75,0.5154334573321981,0.5945551863488735,0.0,78,0.0,0.0,3074,7091,21273,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,0,100_299,ALL,RIDGE,78,1.0589805947368474,78,0.8894516351322711,1.2461375699833501,0.8199190928795561,78,0.7506035099904929,0.8935024640622143,0.5677754606786963,75,0.5267480215039666,0.6048772252277489,0.0,78,0.0,0.0,3074,7091,21273,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,0,100_299,ALL,GBT,78,1.026471922922954,78,0.8579067999710343,1.2252182549778587,0.7977868446646637,78,0.7303621070618276,0.8685613731965095,0.5482421623660862,75,0.5083215521844099,0.5861708342701338,0.0,78,0.0,0.0,3074,7091,21273,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,0,100_299,0,ALS,74,1.2348390231292923,74,0.9584089466979315,1.5753372576477465,0.8911243994635561,74,0.7978420529634936,0.997942581566385,0.5,65,0.5,0.5,0.0,74,0.0,0.0,1271,2588,7299,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,0,100_299,0,FM,74,1.2826308079311635,74,1.0501777058720045,1.5898641526171304,0.9366278595819996,74,0.8582132783463629,1.0267999970775672,0.5708546083665134,65,0.5304496626348494,0.6116836625684339,0.0,74,0.0,0.0,1271,2588,7299,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,0,100_299,0,ALS_FM,74,1.2826308079311635,74,1.0386930203739122,1.590724858045769,0.9366278595819996,74,0.8554351612935835,1.0287045341522394,0.5708546083665134,65,0.5291408073764502,0.6118070260228876,0.0,74,0.0,0.0,1271,2588,7299,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,0,100_299,0,RIDGE,74,1.2311843767644581,74,0.969601352792823,1.5920219639511601,0.8981772574692213,74,0.8088570230521486,1.0090361958523233,0.5859978120002227,65,0.5430866941191896,0.6286252426399356,0.0,74,0.0,0.0,1271,2588,7299,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,0,100_299,0,GBT,74,1.190135143048751,74,0.9223461541293164,1.5361404578882574,0.8746185795795911,74,0.7874143555697322,0.9823681361364472,0.5637245331246016,65,0.5172538559526266,0.6080076476666513,0.0,74,0.0,0.0,1271,2588,7299,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,0,100_299,1_9,ALS,61,1.1035894911428659,61,0.7749403141329154,1.5682348799989831,0.8120676892060718,61,0.6876441665566609,0.9401089164054678,0.5,47,0.5,0.5,0.0,61,0.0,0.0,864,1301,2898,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,0,100_299,1_9,FM,61,1.1384908215809715,61,0.827201666102579,1.569194614112646,0.8393408556785285,61,0.7338000074924036,0.9591571738174932,0.5002477705831482,47,0.42696325613877856,0.5784084671033516,0.0,61,0.0,0.0,864,1301,2898,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,0,100_299,1_9,ALS_FM,61,1.1384908215809715,61,0.8339026366365377,1.5823499956373839,0.8393408556785285,61,0.7258831844037448,0.9645902303384024,0.5002477705831482,47,0.421109667224474,0.5736906471420891,0.0,61,0.0,0.0,864,1301,2898,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,0,100_299,1_9,RIDGE,61,1.0960599871462418,61,0.7842208631190516,1.488841081296723,0.8151056102146664,61,0.7031002316945537,0.9448436712597911,0.554787193802819,47,0.48089102413330315,0.6255906659768642,0.0,61,0.0,0.0,864,1301,2898,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,0,100_299,1_9,GBT,61,1.07220072196373,61,0.7314419319446263,1.5037925168065998,0.8010544748948842,61,0.6834296118961748,0.9313098631220371,0.5429881316778198,47,0.4731553591867923,0.610062978969364,0.0,61,0.0,0.0,864,1301,2898,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,0,100_299,10_49,ALS,68,0.9487035270280446,68,0.7417908640927282,1.1897899924067599,0.7465025567250776,68,0.6551488243428,0.8474808691476486,0.5,52,0.5,0.5,0.0,68,0.0,0.0,809,1793,4414,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,0,100_299,10_49,FM,68,0.9434053055267526,68,0.7389092818897268,1.184240883151435,0.754352266375897,68,0.66085311859725,0.8530954582533175,0.5772679476134958,52,0.5143897410310843,0.638199389722174,0.0,68,0.0,0.0,809,1793,4414,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,0,100_299,10_49,ALS_FM,68,0.9434053055267526,68,0.7452268527540427,1.1815727346174054,0.754352266375897,68,0.6619883792059168,0.8503797738989337,0.5772679476134958,52,0.5119574936474256,0.6404497509601829,0.0,68,0.0,0.0,809,1793,4414,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,0,100_299,10_49,RIDGE,68,0.9479873598129674,68,0.7390158632687233,1.1970186884598257,0.7492451193072318,68,0.6492707712986902,0.8479004875130163,0.6386773901404064,52,0.5712417069908511,0.6993389896720806,0.0,68,0.0,0.0,809,1793,4414,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,0,100_299,10_49,GBT,68,0.9075855216956641,68,0.6962956463759468,1.1490726237843667,0.7250471493161961,68,0.6294128841253496,0.8202253543209206,0.6007838206260981,52,0.5454633590797673,0.6531059093548075,0.0,68,0.0,0.0,809,1793,4414,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,0,100_299,50_PLUS,ALS,71,1.0332296260948568,71,0.8237456571565125,1.2716568374482207,0.8011288077107125,71,0.7124366234307921,0.8910405707293018,0.5,62,0.5,0.5,0.0,71,0.0,0.0,669,2355,6662,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,0,100_299,50_PLUS,FM,71,1.0330095272625504,71,0.837813198113087,1.2622649314984207,0.7979095075084135,71,0.7116772241764246,0.8828581892835198,0.5336527020593824,62,0.4818680514348999,0.5873153616098314,0.0,71,0.0,0.0,669,2355,6662,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,0,100_299,50_PLUS,ALS_FM,71,1.0330095272625504,71,0.828932613640895,1.2649743816708177,0.7979095075084135,71,0.7151865183590476,0.8853214902889609,0.5336527020593824,62,0.4779468279699463,0.5902537702069047,0.0,71,0.0,0.0,669,2355,6662,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,0,100_299,50_PLUS,RIDGE,71,1.033690283677811,71,0.8333744384782255,1.247506139250329,0.8050094565876222,71,0.7195476678186029,0.8966467956690911,0.5425974389733482,62,0.4892355081702803,0.5962813368603495,0.0,71,0.0,0.0,669,2355,6662,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,0,100_299,50_PLUS,GBT,71,1.0168649176953417,71,0.8064728256544041,1.2509710244655972,0.7810721705436863,71,0.6936391399671699,0.8719237339479962,0.5273541296182945,62,0.48104680557412854,0.5757996309190061,0.0,71,0.0,0.0,669,2355,6662,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,0,300_PLUS,ALL,ALS,160,0.9396297614318577,160,0.8463981946423176,1.0439627176090394,0.7478062058365036,160,0.7102323048134378,0.7879704222334578,0.5,160,0.5,0.5,0.0,160,0.0,0.0,21309,37856,113568,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,0,300_PLUS,ALL,FM,160,0.9939266890791594,160,0.900033425232982,1.098104164189408,0.7756380968602155,160,0.7399178945411646,0.8145456654984459,0.5611498261809365,160,0.54558344981826,0.5755862930684938,0.0,160,0.0,0.0,21309,37856,113568,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,0,300_PLUS,ALL,ALS_FM,160,0.9939266890791594,160,0.8981136357227125,1.0931277646943232,0.7756380968602155,160,0.7369397790489288,0.817691544591855,0.5611498261809365,160,0.5446839089045371,0.5759835630724197,0.0,160,0.0,0.0,21309,37856,113568,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,0,300_PLUS,ALL,RIDGE,160,0.9216611515065292,160,0.8281175128132793,1.020467301863266,0.7405523193546577,160,0.7005525748300322,0.7819075337285234,0.5805771034202682,160,0.5641661755809672,0.5974246478719192,0.0,160,0.0,0.0,21309,37856,113568,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,0,300_PLUS,ALL,GBT,160,0.9180179589212549,160,0.8177545317593257,1.0317666530505067,0.7290971567343758,160,0.6897344627499835,0.7709681628023968,0.5752769978485921,160,0.5619860893503246,0.5889594420461546,0.0,160,0.0,0.0,21309,37856,113568,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,0,300_PLUS,0,ALS,159,0.9179224199635757,159,0.8230928162237565,1.0155772930026121,0.7388478752918607,159,0.695495717154291,0.7783686019999553,0.5,154,0.5,0.5,0.0,159,0.0,0.0,17661,27208,77274,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,0,300_PLUS,0,FM,159,1.0336724897884966,159,0.9377609467069439,1.1404795177290745,0.8033322895418954,159,0.7608695400291744,0.8470625739246694,0.5603536353311418,154,0.5362261700757778,0.5844751294164494,0.0,159,0.0,0.0,17661,27208,77274,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,0,300_PLUS,0,ALS_FM,159,1.0336724897884966,159,0.9339315160614571,1.1399930101181497,0.8033322895418954,159,0.7587706592964222,0.8484302483808907,0.5603536353311418,154,0.5366909645432402,0.5823503849962379,0.0,159,0.0,0.0,17661,27208,77274,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,0,300_PLUS,0,RIDGE,159,0.9033030357703298,159,0.8033843262897629,1.002221384938046,0.7326351576491389,159,0.6911524726432018,0.7729322137868404,0.5781819483486875,154,0.554481447437059,0.6020840451594931,0.0,159,0.0,0.0,17661,27208,77274,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,0,300_PLUS,0,GBT,159,0.903875288160502,159,0.8068440249890644,1.0017370973241002,0.7244080832067248,159,0.6846569121163502,0.7660096236041755,0.5637979990787729,154,0.5414968665224578,0.585841673100993,0.0,159,0.0,0.0,17661,27208,77274,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,0,300_PLUS,1_9,ALS,151,0.9488819731177602,151,0.838653439806208,1.06624249650521,0.7618099825911934,151,0.711183051376519,0.8119950174898131,0.5,135,0.5,0.5,0.0,151,0.0,0.0,3859,7209,15149,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,0,300_PLUS,1_9,FM,151,0.9497611128763318,151,0.8430885983221171,1.0650030537294242,0.7612832397815029,151,0.7125535448972299,0.8103307598942074,0.557503579168061,135,0.5267014894383164,0.5885089054426252,0.0,151,0.0,0.0,3859,7209,15149,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,0,300_PLUS,1_9,ALS_FM,151,0.9497611128763318,151,0.8427347818969538,1.0565730918436442,0.7612832397815029,151,0.709180774505334,0.813637441197977,0.557503579168061,135,0.5263906465672163,0.5891241648798692,0.0,151,0.0,0.0,3859,7209,15149,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,0,300_PLUS,1_9,RIDGE,151,0.9209229563781941,151,0.8102083969565615,1.0364291327327917,0.7499049743439115,151,0.6999337469729799,0.8025843003095561,0.5872290462040006,135,0.5564044881911906,0.6174156572936846,0.0,151,0.0,0.0,3859,7209,15149,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,0,300_PLUS,1_9,GBT,151,0.8963790315702641,151,0.7873343652129651,1.0154473564978472,0.7319979118455687,151,0.6829709576224973,0.7843115067105517,0.5800729011259311,135,0.5467867488143983,0.6125975174332998,0.0,151,0.0,0.0,3859,7209,15149,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,0,300_PLUS,10_49,ALS,152,1.0044922651057113,152,0.8233226931720061,1.206923645672376,0.7513532442682861,152,0.6863104643781144,0.8176368868259293,0.5,142,0.5,0.5,0.0,152,0.0,0.0,1465,4413,10632,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,0,300_PLUS,10_49,FM,152,0.9575323162283915,152,0.7938566239608968,1.145874962075795,0.7322715021593323,152,0.6719730514929727,0.8026034858804952,0.575657102421528,142,0.5421762695133421,0.6112422951202309,0.0,152,0.0,0.0,1465,4413,10632,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,0,300_PLUS,10_49,ALS_FM,152,0.9575323162283915,152,0.7880611514288295,1.1527011147843351,0.7322715021593323,152,0.6692044128044276,0.8005376449871074,0.575657102421528,142,0.5391779458733291,0.6102925872868694,0.0,152,0.0,0.0,1465,4413,10632,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,0,300_PLUS,10_49,RIDGE,152,0.9792187643259126,152,0.7997540738136287,1.181296993491928,0.7425187898606294,152,0.6839695690894525,0.8123103607818082,0.608868820751583,142,0.5749872425201801,0.642596206087616,0.0,152,0.0,0.0,1465,4413,10632,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,0,300_PLUS,10_49,GBT,152,0.9810676868887399,152,0.795138192272502,1.2160758115530763,0.7289109749417307,152,0.6638050861633678,0.8026528759435546,0.5690158546297147,142,0.5357457241802079,0.6031587164486943,0.0,152,0.0,0.0,1465,4413,10632,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,0,300_PLUS,50_PLUS,ALS,150,0.8175524263526824,150,0.708785486088872,0.9391107630531413,0.7026114495603336,150,0.6541122674752528,0.7545683777093968,0.5,136,0.5,0.5,0.0,150,0.0,0.0,848,3769,10513,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,0,300_PLUS,50_PLUS,FM,150,0.813434430610177,150,0.702072399043627,0.9356711532161157,0.685042180322472,150,0.6369433264353416,0.7380570657055374,0.5854759433138824,136,0.5538143173963703,0.6173459894850359,0.0,150,0.0,0.0,848,3769,10513,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,0,300_PLUS,50_PLUS,ALS_FM,150,0.813434430610177,150,0.6998902023891476,0.944372088993386,0.685042180322472,150,0.6337228817209399,0.7394253283190922,0.5854759433138824,136,0.5543374068228478,0.6173951294764322,0.0,150,0.0,0.0,848,3769,10513,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,0,300_PLUS,50_PLUS,RIDGE,150,0.8059719370560504,150,0.6943555351185026,0.9275966530835489,0.6973513200271886,150,0.6504371725458112,0.7469198246567215,0.5988209820490582,136,0.5638969095446692,0.6327932869973723,0.0,150,0.0,0.0,848,3769,10513,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,0,300_PLUS,50_PLUS,GBT,150,0.7941798871406269,150,0.6778126580832842,0.9231732144138597,0.6751807868930606,150,0.6224704959871374,0.7249447819949665,0.5937828021065757,136,0.5615653892717738,0.6217676026371362,0.0,150,0.0,0.0,848,3769,10513,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY,DESCRIPTIVE_ONLY
validation,1,0,ALL,ALS,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
validation,1,0,ALL,FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
validation,1,0,ALL,ALS_FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
validation,1,0,ALL,RIDGE,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
validation,1,0,ALL,GBT,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
validation,1,0,0,ALS,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
validation,1,0,0,FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
validation,1,0,0,ALS_FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
validation,1,0,0,RIDGE,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
validation,1,0,0,GBT,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
validation,1,0,1_9,ALS,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
validation,1,0,1_9,FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
validation,1,0,1_9,ALS_FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
validation,1,0,1_9,RIDGE,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
validation,1,0,1_9,GBT,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
validation,1,0,10_49,ALS,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
validation,1,0,10_49,FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
validation,1,0,10_49,ALS_FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
validation,1,0,10_49,RIDGE,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
validation,1,0,10_49,GBT,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
validation,1,0,50_PLUS,ALS,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
validation,1,0,50_PLUS,FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
validation,1,0,50_PLUS,ALS_FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
validation,1,0,50_PLUS,RIDGE,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
validation,1,0,50_PLUS,GBT,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
validation,1,1_9,ALL,ALS,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
validation,1,1_9,ALL,FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
validation,1,1_9,ALL,ALS_FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
validation,1,1_9,ALL,RIDGE,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
validation,1,1_9,ALL,GBT,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
validation,1,1_9,0,ALS,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
validation,1,1_9,0,FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
validation,1,1_9,0,ALS_FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
validation,1,1_9,0,RIDGE,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
validation,1,1_9,0,GBT,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
validation,1,1_9,1_9,ALS,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
validation,1,1_9,1_9,FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
validation,1,1_9,1_9,ALS_FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
validation,1,1_9,1_9,RIDGE,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
validation,1,1_9,1_9,GBT,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
validation,1,1_9,10_49,ALS,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
validation,1,1_9,10_49,FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
validation,1,1_9,10_49,ALS_FM,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
validation,1,1_9,10_49,RIDGE,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
validation,1,1_9,10_49,GBT,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
validation,1,1_9,50_PLUS,ALS,0,,0,,,,0,,,,0,,,,0,,,0,0,0,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
